fips,ALAND,AWATER,image_name
1121,1908244133,60939223,Talladega_01121
1123,1855779800,128809185,Tallapoosa_01123
1125,3423128150,76596461,Tuscaloosa_01125
1127,2049182057,36258716,Walker_01127
1129,2797722276,21650835,Washington_01129
1131,2301199955,48985143,Wilcox_01131
1133,1587608922,48922726,Winston_01133
2016,11370719969,25190628850,Aleutians_West_02016
2020,4420091935,663038187,Anchorage_02020
2050,105076134160,12779612271,Bethel_02050
2060,1304965763,993835732,Bristol_Bay_02060
2068,33016120972,66068782,Denali_02068
2070,48092804032,6076861497,Dillingham_02070
2090,19019056192,275185416,Fairbanks_North_Star_02090
2100,6009296606,1049684477,Haines_02100
2105,16966365771,7799678171,Hoonah-Angoon_02105
2110,6998163331,1429463661,Juneau_02110
2122,41634269789,22473670260,Kenai_Peninsula_02122
2130,12583212278,4649427959,Ketchikan_Gateway_02130
2150,16965329961,14171082929,Kodiak_Island_02150
2158,44240523937,6712018154,Kusilvak_02158
2164,60735852998,24532397600,Lake_and_Peninsula_02164
2170,63734270600,1682660537,Matanuska-Susitna_02170
2180,59473771514,13768003870,Nome_02180
2185,230092041270,15795479017,North_Slope_02185
2188,92295155977,12906740506,Northwest_Arctic_02188
2195,7556506714,2399255361,Petersburg_02195
2198,13628616243,14538605568,Prince_of_Wales-Hyder_02198
2220,7434257623,5027224724,Sitka_02220
2230,1171502804,30331285,Skagway_02230
2240,64147813224,752268780,Southeast_Fairbanks_02240
2261,88676741313,15799007580,Valdez-Cordova_02261
2275,6582430575,2384284812,Wrangell_02275
2282,19811996044,4696637295,Yakutat_02282
2290,376825063576,5954398259,Yukon-Koyukuk_02290
4001,29001298904,54174161,Apache_04001
4003,15966175635,137024922,Cochise_04003
4005,48222118167,110085802,Coconino_04005
4007,12323144911,97121333,Gila_04007
4009,11972750122,47455350,Graham_04009
4011,4770701093,13750448,Greenlee_04011
4012,11653980563,36567994,La_Paz_04012
4013,23825796441,64389075,Maricopa_04013
4015,34475567011,387344307,Mohave_04015
4017,25770094276,24078111,Navajo_04017
4019,23794775138,5273054,Pima_04019
4021,13897482645,22320992,Pinal_04021
4023,3203613249,3088046,Santa_Cruz_04023
4025,21039796334,11501575,Yavapai_04025
4027,14281265636,13171316,Yuma_04027
5001,2560983546,116414557,Arkansas_05001
5003,2396641860,39310599,Ashley_05003
5005,1435588023,84022332,Baxter_05005
5007,2194968309,94337637,Benton_05007
5009,1528950330,30222243,Boone_05009
5011,1681514473,9532926,Bradley_05011
5013,1627973984,9926147,Calhoun_05013
5015,1631639781,22384066,Carroll_05015
5017,1668755471,120391646,Chicot_05017
5019,2243121980,43395986,Clark_05019
5021,1656162400,5149783,Clay_05021
5023,1434051761,99015208,Cleburne_05023
5025,1548252554,2500346,Cleveland_05025
5027,1984105630,1774699,Columbia_05027
5029,1430338369,37323940,Conway_05029
5031,1831846795,14089689,Craighead_05031
5033,1531142472,31122293,Crawford_05033
5035,1580746758,67440988,Crittenden_05035
5037,1596418388,15348632,Cross_05037
5039,1728522517,1864048,Dallas_05039
5041,1989487282,133059776,Desha_05041
5043,2145426651,18920680,Drew_05043
5045,1678085355,41857091,Faulkner_05045
5047,1576934898,27931424,Franklin_05047
5049,1601113474,5527446,Fulton_05049
5051,1755530788,147143529,Garland_05051
5053,1636383570,2897719,Grant_05053
5055,1496205814,4789584,Greene_05055
5057,1884268834,35371745,Hempstead_05057
5059,1593379454,18035696,Hot_Spring_05059
5061,1524380233,17475724,Howard_05061
5063,1978630968,19594201,Independence_05063
5065,1503684817,8912603,Izard_05065
5067,1641888776,19587819,Jackson_05067
5069,2255220501,111446634,Jefferson_05069
5073,1368278119,43469501,Lafayette_05073
5075,1521921904,12244924,Lawrence_05075
5077,1560781751,43720910,Lee_05077
5079,1454438338,27514921,Lincoln_05079
5081,1378537696,84199003,Little_River_05081
5083,1834021218,60690588,Logan_05083
5085,1996699203,82668369,Lonoke_05085
5087,2160705760,7320900,Madison_05087
5089,1546245372,112149493,Marion_05089
5091,1620264344,31239262,Miller_05091
5093,2332480068,49826367,Mississippi_05093
5097,2019881728,52856416,Montgomery_05097
5099,1600189573,7257493,Nevada_05099
5101,2126136208,5930334,Newton_05101
5103,1897900176,18050428,Ouachita_05103
5105,1428539951,23229535,Perry_05105
5107,1801659698,82148488,Phillips_05107
5109,1555596259,34992296,Pike_05109
5111,1964145924,13522955,Poinsett_05111
5113,2221392380,12374241,Polk_05113
5115,2104507244,47189891,Pope_05115
5117,1678092312,71735056,Prairie_05117
5119,1964693964,127125478,Pulaski_05119
5121,1689288539,9852832,Randolph_05121
5123,1644111365,20049932,St._Francis_05123
5125,1874030024,17928133,Saline_05125
5127,2311047399,14903324,Scott_05127
5129,1725176987,6256693,Searcy_05129
5131,1377602528,39692916,Sebastian_05131
5133,1463672049,41829039,Sevier_05133
5135,1565489622,5172585,Sharp_05135
5137,1570579422,7841929,Stone_05137
5139,2691555117,41401587,Union_05139
5141,1838267642,37620449,Van_Buren_05141
5143,2439809347,26920590,Washington_05143
5145,2680890163,18254982,White_05145
5147,1519723220,18704035,Woodruff_05147
5149,2409250093,48279611,Yell_05149
6001,1914242789,212979931,Alameda_06001
6003,1912292633,12557304,Alpine_06003
6005,1539933576,29470568,Amador_06005
6007,4238423343,105325812,Butte_06007
6009,2641820834,43806026,Calaveras_06009
6011,2980372757,14581043,Colusa_06011
6013,1871930816,209819213,Contra_Costa_06013
6015,2606100217,578760364,Del_Norte_06015
6017,4423349463,203269403,El_Dorado_06017
6019,15433177265,135374444,Fresno_06019
6021,3403104376,33749275,Glenn_06021
6023,9240992572,1254297982,Humboldt_06023
6025,10817291640,790230304,Imperial_06025
6027,26368508405,119088171,Inyo_06027
6029,21061589620,79574760,Kern_06029
6031,3598583450,5468555,Kings_06031
6033,3254288286,188912510,Lake_06033
6035,11761603010,463438616,Lassen_06035
6037,10510651024,1794730436,Los_Angeles_06037
6039,5535098260,41957139,Madera_06039
6041,1348061297,796944835,Marin_06041
6043,3752420463,36268135,Mariposa_06043
6045,9081421729,962951511,Mendocino_06045
6047,5012175306,112509475,Merced_06047
6049,10140955630,745425201,Modoc_06049
6051,7896839510,214694734,Mono_06051
6053,8496669426,1270747469,Monterey_06053
6055,1938165958,104249021,Napa_06055
6057,2480606160,41513172,Nevada_06057
6059,2047702298,407606601,Orange_06059
6061,3644333049,246486852,Placer_06061
6063,6612400993,156387635,Plumas_06063
6065,18664206749,250926952,Riverside_06065
6067,2499183617,76073827,Sacramento_06067
6069,3596755292,4555000,San_Benito_06069
6071,51948120575,123845026,San_Bernardino_06071
6073,10895149811,826195031,San_Diego_06073
6075,121455687,479136515,San_Francisco_06075
6077,3606276598,89025932,San_Joaquin_06077
6079,8548640337,815490673,San_Luis_Obispo_06079
6081,1161658961,757412213,San_Mateo_06081
6083,7084000598,2729814515,Santa_Barbara_06083
6085,3344210021,33276429,Santa_Clara_06085
6087,1152967330,419570389,Santa_Cruz_06087
6089,9778179454,186530168,Shasta_06089
6091,2468694587,23299110,Sierra_06091
6093,16261974847,179108278,Siskiyou_06093
6095,2128380148,218647027,Solano_06095
6097,4081437574,497508807,Sonoma_06097
6099,3874642752,46376455,Stanislaus_06099
6101,1560255999,15724974,Sutter_06101
6103,7639720404,32276063,Tehama_06103
6105,8234265201,73407949,Trinity_06105
6107,12495016292,37081410,Tulare_06107
6109,5752184086,138627184,Tuolumne_06109
6111,4773390489,945942791,Ventura_06111
6113,2628256658,22688574,Yolo_06113
6115,1636971148,31000614,Yuba_06115
8001,3023271523,41765935,Adams_08001
8003,1871465871,1847609,Alamosa_08003
8005,2066627495,19498045,Arapahoe_08005
8007,3496717295,13735089,Archuleta_08007
8009,6617400584,6142193,Baca_08009
8011,3918303376,73093279,Bent_08011
8013,1881211993,36590886,Boulder_08013
8014,85478497,1411781,Broomfield_08014
8015,2624715689,3999975,Chaffee_08015
8017,4605714032,8166134,Cheyenne_08017
8019,1023554666,3280482,Clear_Creek_08019
8021,3334423634,9235291,Conejos_08021
8023,3179452292,8828906,Costilla_08023
8025,2039420471,33430385,Crowley_08025
8027,1913031958,3364151,Custer_08027
8029,2957991297,16886462,Delta_08029
8031,397133930,4225831,Denver_08031
8033,2763958520,2716141,Dolores_08033
8035,2176272717,6752511,Douglas_08035
8037,4362874882,18849997,Eagle_08037
8039,4793658887,442148,Elbert_08039
8041,5508492691,7108817,El_Paso_08041
8043,3970664556,2235368,Fremont_08043
8045,7634080241,21423704,Garfield_08045
8047,388228973,942056,Gilpin_08047
8049,4782260510,59902382,Grand_08049
8051,8389338061,53067068,Gunnison_08051
8053,2893614470,15324686,Hinsdale_08053
8055,4120756339,5792101,Huerfano_08055
8057,4179530269,18750017,Jackson_08057
8059,1979302374,25443077,Jefferson_08059
8061,4578603605,47032919,Kiowa_08061
8063,5596501948,2251930,Kit_Carson_08063
8065,976215872,18111565,Lake_08065
8067,4376514359,25383359,La_Plata_08067
8069,6724080411,97955155,Larimer_08069
8071,12361852550,6929970,Las_Animas_08071
8073,6676158690,22780366,Lincoln_08073
8075,4761948003,16363553,Logan_08075
8077,8621911414,31428362,Mesa_08077
8079,2268209082,5222161,Mineral_08079
8081,12284943876,19803412,Moffat_08081
8083,5255807830,27390369,Montezuma_08083
8085,5804023644,4923261,Montrose_08085
8087,3316441508,34663099,Morgan_08087
8089,3268464526,20052339,Otero_08089
8091,1402719349,1599543,Ouray_08091
8093,5682170112,43530449,Park_08093
8095,1781724973,301808,Phillips_08095
8097,2514104931,6472574,Pitkin_08097
8099,4243421953,15352639,Prowers_08099
8101,6179900085,30284242,Pueblo_08101
8103,8342275114,4868111,Rio_Blanco_08103
8105,2361956094,984295,Rio_Grande_08105
8107,6117602778,15831744,Routt_08107
8109,8206547711,4454510,Saguache_08109
8111,1003660601,2035929,San_Juan_08111
8113,3332606123,5204095,San_Miguel_08113
8115,1419419128,3530746,Sedgwick_08115
8117,1575588239,28287709,Summit_08117
8119,1442734232,4944578,Teller_08119
8121,6521806788,15207400,Washington_08121
8123,10326716698,76543505,Weld_08123
8125,6123763470,11134666,Yuma_08125
9001,1618664453,549280549,Fairfield_09001
9003,1903985507,40128067,Hartford_09003
9005,2384058126,62393364,Litchfield_09005
9007,956491411,180679144,Middlesex_09007
9009,1565652258,667093746,New_Haven_09009
9011,1722710821,276663622,New_London_09011
9013,1062731511,17531739,Tolland_09013
9015,1328344260,21706060,Windham_09015
10001,1518566893,549101617,Kent_10001
10003,1104159377,175370515,New_Castle_10003
10005,2424468472,674248696,Sussex_10005
11001,158364992,18633403,District_of_Columbia_11001
12001,2266378727,242823267,Alachua_12001
12005,1964402055,711451660,Bay_12005
12007,761362377,16904945,Bradford_12007
12009,2629853328,1402820790,Brevard_12009
12011,3126001968,300067051,Broward_12011
12013,1469389206,18074798,Calhoun_12013
12015,1764104250,458735965,Charlotte_12015
12017,1507099402,495590953,Citrus_12017
12019,1566445255,100334057,Clay_12019
12021,5176791360,793072151,Collier_12021
12027,1649978040,6247257,DeSoto_12027
12031,1975214580,403585903,Duval_12031
12033,1701332835,564141187,Escambia_12033
12035,1257365642,221047161,Flagler_12035
12037,1411918809,1275529258,Franklin_12037
12039,1337193228,31687293,Gadsden_12039
12041,905705521,14362154,Gilchrist_12041
12043,2089278744,466750789,Glades_12043
12045,1433785083,494266609,Gulf_12045
12047,1330689578,13659798,Hamilton_12047
12049,1651867900,1439673,Hardee_12049
12051,2994812007,86844519,Hendry_12051
12053,1224612184,300943525,Hernando_12053
12055,2632946297,231658824,Highlands_12055
12057,2642601017,635592710,Hillsborough_12057
12059,1239970210,26656232,Holmes_12059
12061,1302197701,295585011,Indian_River_12061
12063,2378066857,94243008,Jackson_12063
12065,1549056457,99567329,Jefferson_12065
12067,1407427927,11646352,Lafayette_12067
12069,2436857504,559656978,Lake_12069
12071,2030766730,1109263864,Lee_12071
12073,1727171525,90453994,Leon_12073
12075,2896206271,762912636,Levy_12075
12077,2164099097,19582444,Liberty_12077
12079,1802907388,50728161,Madison_12079
12081,1924766330,387447446,Manatee_12081
12083,4112982359,193293405,Marion_12083
12085,1408245189,542261632,Martin_12085
12086,4917514829,1379208315,Miami-Dade_12086
12087,2545997177,7133387352,Monroe_12087
12089,1679966560,200159166,Nassau_12089
12091,2409367474,393201915,Okaloosa_12091
12093,1991451255,318560309,Okeechobee_12093
12095,2339574597,258804996,Orange_12095
12097,3438635835,461982752,Osceola_12097
12099,5101999314,1070455000,Palm_Beach_12099
12101,1936388730,312918997,Pasco_12101
12103,709121803,865923364,Pinellas_12103
12105,4653579442,553462052,Polk_12105
12107,1885199309,256516109,Putnam_12107
12109,1555793097,571962797,St._Johns_12109
12111,1480637152,300863100,St._Lucie_12111
12113,2620446204,419623254,Santa_Rosa_12113
12115,1439490288,438988298,Sarasota_12115
12117,801548741,92787591,Seminole_12117
12119,1418393423,83347578,Sumter_12119
12121,1783341105,9594316,Suwannee_12121
12123,2702138986,489236302,Taylor_12123
12127,2852040536,857943035,Volusia_12127
12129,1570625278,334901690,Wakulla_12129
12131,2687681942,522853411,Walton_12131
12133,1513028727,82285410,Washington_12133
13001,1313444661,13306630,Appling_13001
13003,878785923,13551711,Atkinson_13003
13005,735650671,4625861,Bacon_13005
13007,885634006,18630031,Baker_13007
13009,669822351,25008172,Baldwin_13009
13011,601112274,4651151,Banks_13011
13013,415349361,6642578,Barrow_13013
13015,1190219022,27368325,Bartow_13015
13017,647809457,9807028,Ben_Hill_13017
13019,1170534736,15375915,Berrien_13019
13021,645714766,14488557,Bibb_13021
13023,559100198,8447343,Bleckley_13023
13025,1145716262,12532588,Brantley_13025
13027,1277108508,12188514,Brooks_13027
13029,1130181818,46853691,Bryan_13029
13031,1743181436,40350113,Bulloch_13031
13033,2141835935,20758799,Burke_13033
13035,475937515,11086906,Butts_13035
13037,726147258,8315719,Calhoun_13037
13039,1588171680,436845085,Camden_13039
13043,629503278,15035830,Candler_13043
13045,1292492374,12284897,Carroll_13045
13047,419999432,771159,Catoosa_13047
13049,2003666845,22681775,Charlton_13049
13051,1111258870,526292292,Chatham_13051
13053,644222671,6292704,Chattahoochee_13053
13055,811512405,570806,Chattooga_13055
13057,1090669263,34459754,Cherokee_13057
13059,308738452,4741286,Clarke_13059
13061,506035802,56605042,Clay_13061
13063,366862137,7057627,Clayton_13063
13065,2072566895,61565560,Clinch_13065
13067,879793729,12505187,Cobb_13067
13069,1490402085,70454813,Coffee_13069
13071,1416686381,25002138,Colquitt_13071
13073,751327581,45369171,Columbia_13073
13075,588446812,15546061,Cook_13075
13077,1141971259,12730357,Coweta_13077
13079,841521481,3989504,Crawford_13079
13081,706002618,21657691,Crisp_13081
13083,450605326,467844,Dade_13083
13085,546042941,9271910,Dawson_13085
13087,1546584748,67412755,Decatur_13087
13089,693143907,9192035,DeKalb_13089
13091,1284365331,18692950,Dodge_13091
13093,1015120153,13841085,Dooly_13093
13095,851140302,15396056,Dougherty_13095
13097,518293073,2485522,Douglas_13097
13099,1327612129,9717177,Early_13099
13101,1074571646,15087403,Echols_13101
13103,1237247938,13536095,Effingham_13103
13105,909234534,59980940,Elbert_13105
13107,1762760538,24802077,Emanuel_13107
13109,473613879,10376147,Evans_13109
13111,1002509543,13561314,Fannin_13111
13113,503399106,12846193,Fayette_13113
13115,1320695431,22123140,Floyd_13115
13117,580408545,59629869,Forsyth_13117
13119,677301814,12803554,Franklin_13119
13121,1364181802,19776815,Fulton_13121
13123,1103983377,12186837,Gilmer_13123
13125,372284127,1847843,Glascock_13125
13127,1087272602,428512266,Glynn_13127
13129,921538730,5787828,Gordon_13129
13131,1177238816,14839279,Grady_13131
13133,1003451714,48630004,Greene_13133
13135,1114832015,16367873,Gwinnett_13135
13137,716754762,5917259,Habersham_13137
13139,1017306117,94561948,Hall_13139
13141,1220058032,17479750,Hancock_13141
13143,730805105,2616000,Haralson_13143
13145,1201462484,23488475,Harris_13145
13147,601908708,63583341,Hart_13147
13149,766718985,13112095,Heard_13149
13151,825198323,20445913,Henry_13151
13153,972671938,11318719,Houston_13153
13155,917793241,21758147,Irwin_13155
13157,879716843,8906081,Jackson_13157
13159,953541347,13727188,Jasper_13159
13161,856690608,11986249,Jeff_Davis_13161
13163,1363589115,8241829,Jefferson_13163
13165,899449594,13452206,Jenkins_13165
13167,784793325,9278537,Johnson_13167
13169,1020291685,3832666,Jones_13169
13171,475262774,6046030,Lamar_13171
13173,479903182,37546562,Lanier_13173
13175,2090902574,28925938,Laurens_13175
13177,921722909,15318763,Lee_13177
13179,1337285572,223252816,Liberty_13179
13181,544880787,121516946,Lincoln_13181
13183,1037095172,8776467,Long_13183
13185,1284858630,37525413,Lowndes_13185
13187,732793278,3273370,Lumpkin_13187
13189,666816637,23116292,McDuffie_13189
13191,1099051830,387326537,McIntosh_13191
13193,1037654069,13859152,Macon_13193
13195,731184844,8484618,Madison_13195
13197,947978206,3791374,Marion_13197
13199,1298160992,10834086,Meriwether_13199
13201,731466841,3216290,Miller_13201
13205,1326293153,4504150,Mitchell_13205
13207,1025912893,5603382,Monroe_13207
13209,620370460,13383238,Montgomery_13209
13211,899645527,18817822,Morgan_13211
13213,892236349,5719645,Murray_13213
13215,560530243,11873622,Muscogee_13215
13217,704988509,18130753,Newton_13217
13219,477395753,5305707,Oconee_13219
13221,1137034041,7839366,Oglethorpe_13221
13223,808832045,5309331,Paulding_13223
13225,389190214,2676569,Peach_13225
13227,601027938,1693768,Pickens_13227
13229,881051115,7910038,Pierce_13229
13233,803772833,4667496,Polk_13233
13235,645061947,5560186,Pulaski_13235
13237,892634163,41539480,Putnam_13237
13239,391703078,24158294,Quitman_13239
13241,958633962,17841690,Rabun_13241
13243,1109126239,6830041,Randolph_13243
13245,840008393,11042219,Richmond_13245
13247,336205277,5926396,Rockdale_13247
13249,432284456,2376387,Schley_13249
13251,1670803487,27888992,Screven_13251
13253,609245340,55231605,Seminole_13253
13255,507333988,9602978,Spalding_13255
13257,463948063,13121983,Stephens_13257
13259,1188153047,12599265,Stewart_13259
13261,1250171323,25796111,Sumter_13261
13265,504031039,1915743,Taliaferro_13265
13267,1241953434,22864021,Tattnall_13267
13269,975611444,7803733,Taylor_13269
13271,1132610582,17366926,Telfair_13271
13273,868785320,5861795,Terrell_13273
13275,1410511577,19726755,Thomas_13275
13277,675665505,20495108,Tift_13277
13279,942770567,18093855,Toombs_13279
13281,431313631,13975835,Towns_13281
13283,516536217,7805621,Treutlen_13283
13285,1072232630,82803338,Troup_13285
13287,739164629,11881239,Turner_13287
13289,928284540,10933791,Twiggs_13289
13291,833892441,18273564,Union_13291
13295,1156146017,1672676,Walker_13295
13297,843525609,11170129,Walton_13297
13299,2312572274,39103677,Ware_13299
13301,736332037,6186048,Warren_13301
13303,1757188473,15284511,Washington_13303
13305,1662237979,18136147,Wayne_13305
13307,541613277,2965865,Webster_13307
13309,765301200,12390212,Wheeler_13309
13311,623402121,3912787,White_13311
13313,752293529,1533754,Whitfield_13313
13315,978250127,11444179,Wilcox_13315
13317,1215973896,11924769,Wilkes_13317
13319,1158541303,12003359,Wilkinson_13319
13321,1478123914,10485470,Worth_13321
15001,10433637858,2739470030,Hawaii_15001
15003,1555561841,4054927822,Honolulu_15003
15005,31057603,105764468,Kalawao_15005
15007,1605492336,1674244223,Kauai_15007
15009,3008351217,3203291851,Maui_15009
16001,2726012203,20852173,Ada_16001
16003,3529649008,17359919,Adams_16003
16005,2881283705,92111044,Bannock_16005
16007,2525155990,193280240,Bear_Lake_16007
16009,2012070470,18975652,Benewah_16009
16011,5423063386,68526352,Bingham_16011
16013,6831452199,44656297,Blaine_16013
16015,4919835728,19095788,Boise_16015
16017,4488456904,479483844,Bonner_16017
16019,4832780842,88947134,Bonneville_16019
16021,3285990171,24160676,Boundary_16021
16023,5792016720,5258025,Butte_16023
16025,2782253888,11548052,Camas_16025
16027,1521351432,42217311,Canyon_16027
16029,4569024832,89186523,Caribou_16029
16031,6644895851,39160597,Cassia_16031
16033,4566614200,2476454,Clark_16033
16035,6364096635,79541277,Clearwater_16035
16037,12749459838,42391021,Custer_16037
16039,7964175400,68571093,Elmore_16039
16041,1717722680,12152708,Franklin_16041
16043,4827286016,83292561,Fremont_16043
16045,1449853967,12434158,Gem_16045
16047,1888835916,12569370,Gooding_16047
16049,21956164502,67396774,Idaho_16049
16051,2832825433,31168353,Jefferson_16051
16053,1546738019,12894616,Jerome_16053
16055,3205258073,185023363,Kootenai_16055
16057,2786468098,2370320,Latah_16057
16059,11819140606,13957997,Lemhi_16059
16061,1240257780,2444326,Lewis_16061
16063,3111623322,11607293,Lincoln_16063
16065,1215502311,10500625,Madison_16065
16067,1961126673,13928335,Minidoka_16067
16069,2197058283,21356786,Nez_Perce_16069
16071,3104988709,3995238,Oneida_16071
16073,19854835136,79852114,Owyhee_16073
16075,1053857317,8870732,Payette_16075
16077,3635883507,99214495,Power_16077
16079,6831349358,14151831,Shoshone_16079
16081,1163374555,2860139,Teton_16081
16083,4977343860,18198321,Twin_Falls_16083
16085,9492871594,177434181,Valley_16085
16087,3762902895,53195485,Washington_16087
17001,2214972287,41784365,Adams_17001
17003,609996942,44237191,Alexander_17003
17005,984918650,6426353,Bond_17005
17007,727101576,3339043,Boone_17007
17009,791518279,4139308,Brown_17009
17011,2250785992,11578416,Bureau_17011
17013,657402916,77057164,Calhoun_17013
17017,973345804,20581547,Cass_17017
17019,2580239890,5585696,Champaign_17019
17021,1837278858,16221514,Christian_17021
17023,1298674057,8799466,Clark_17023
17025,1212958828,3278251,Clay_17025
17027,1227874118,75592335,Clinton_17027
17029,1316459188,4631825,Coles_17029
17031,2447516257,1786450196,Cook_17031
17033,1148997687,5667188,Crawford_17033
17035,896203087,2531272,Cumberland_17035
17037,1635193082,8568514,DeKalb_17037
17039,1029643576,19519851,De_Witt_17039
17041,1079156612,1448702,Douglas_17041
17043,848266724,22849391,DuPage_17043
17045,1614531795,1610634,Edgar_17045
17047,576061731,781203,Edwards_17047
17049,1240027660,3183217,Effingham_17049
17051,1855687602,22942188,Fayette_17051
17053,1257719717,1640286,Ford_17053
17055,1059021102,58413469,Franklin_17055
17057,2241880793,43973314,Fulton_17057
17059,836749960,13238356,Gallatin_17059
17061,1406413313,8425393,Greene_17061
17063,1082749557,32106092,Grundy_17063
17065,1125778616,3174312,Hamilton_17065
17067,2055740567,53535827,Hancock_17067
17069,459795959,10489596,Hardin_17069
17071,981273715,42340542,Henderson_17071
17073,2131552064,6862245,Henry_17073
17075,2893771415,4235076,Iroquois_17075
17077,1512739403,47415895,Jackson_17077
17079,1280788077,9334509,Jasper_17079
17081,1479314409,32679991,Jefferson_17081
17083,956433109,20324168,Jersey_17083
17085,1556339200,45776828,Jo_Daviess_17085
17087,890741063,12811451,Johnson_17087
17089,1347216399,10775726,Kane_17089
17091,1752310523,12413735,Kankakee_17091
17093,829532937,5123221,Kendall_17093
17095,1855506548,8834348,Knox_17095
17097,1149636500,2394478200,Lake_17097
17099,2939990002,33693286,LaSalle_17099
17101,963936864,5077778,Lawrence_17101
17103,1877371253,10599322,Lee_17103
17105,2704539026,4401355,Livingston_17105
17107,1600758860,2252736,Logan_17107
17109,1526558088,2012555,McDonough_17109
17111,1562336338,19832927,McHenry_17111
17113,3064861163,7562637,McLean_17113
17115,1503973502,13409564,Macon_17115
17117,2234949669,12255611,Macoupin_17117
17119,1853742063,64302910,Madison_17119
17121,1482442355,9487928,Marion_17121
17123,1001787870,30368315,Marshall_17123
17125,1396619096,62745252,Mason_17125
17127,614390802,11904133,Massac_17127
17129,814389207,2641080,Menard_17129
17131,1453500381,19409929,Mercer_17131
17133,997188933,33718659,Monroe_17133
17135,1822539613,15512963,Montgomery_17135
17137,1473194865,9064992,Morgan_17137
17139,870088913,22102476,Moultrie_17139
17141,1964706940,11425029,Ogle_17141
17143,1603693533,29505061,Peoria_17143
17145,1144186123,13416186,Perry_17145
17147,1137445095,756346,Piatt_17147
17149,2153317672,45283711,Pike_17149
17151,955109670,14328523,Pope_17151
17153,515887464,10473563,Pulaski_17153
17155,414813859,31243032,Putnam_17155
17157,1490546070,56207428,Randolph_17157
17159,932444608,4863725,Richland_17159
17161,1107115476,61715046,Rock_Island_17161
17163,1703639689,42092622,St._Clair_17163
17165,983746632,18008533,Saline_17165
17167,2248891492,22577723,Sangamon_17167
17169,1132531696,10511619,Schuyler_17169
17171,649861236,4812706,Scott_17171
17173,1964598159,24693146,Shelby_17173
17175,746121490,708705,Stark_17175
17177,1462175612,1385929,Stephenson_17177
17179,1675426062,28621008,Tazewell_17179
17181,1070855938,22502264,Union_17181
17183,2326763524,7534491,Vermilion_17183
17185,578224627,11012015,Wabash_17185
17187,1404823489,1674135,Warren_17187
17189,1457058109,3454759,Washington_17189
17191,1848769743,4331009,Wayne_17191
17193,1281439560,18374883,White_17193
17197,2167651293,31842428,Will_17197
17199,1088248005,62617689,Williamson_17199
17201,1329696036,15107670,Winnebago_17201
17203,1367025003,38410923,Woodford_17203
18001,878079482,2429955,Adams_18001
18003,1702454351,6999604,Allen_18003
18005,1053850605,6814131,Bartholomew_18005
18007,1052616452,236033,Benton_18007
18009,427554634,1303566,Blackford_18009
18011,1095336141,877936,Boone_18011
18013,808043861,12025993,Brown_18013
18015,964066240,7227489,Carroll_18015
18017,1067475977,6974424,Cass_18017
18019,965626378,9244303,Clark_18019
