year,fips,ALAND,AWATER,image_name
2016,37017,2265857408,33041192,Bladen_37017
2016,37019,2200507464,519018582,Brunswick_37019
2016,37021,1700039448,8947760,Buncombe_37021
2016,37023,1311170301,20699633,Burke_37023
2016,37025,935603281,7006691,Cabarrus_37025
2016,37027,1222192510,7038401,Caldwell_37027
2016,37029,622448679,181112904,Camden_37029
2016,37031,1314749437,2131001181,Carteret_37031
2016,37033,1101692694,8643884,Caswell_37033
2016,37035,1039548607,37947138,Catawba_37035
2016,37037,1765012096,71263127,Chatham_37037
2016,37039,1179401585,29257527,Cherokee_37039
2016,37041,447179927,157966162,Chowan_37041
2016,37043,556804507,15017754,Clay_37043
2016,37045,1202005999,10201815,Cleveland_37045
2016,37047,2428135154,43651479,Columbus_37047
2016,37049,1830335129,172457083,Craven_37049
2016,37051,1690007529,15401460,Cumberland_37051
2016,37053,678415822,685024028,Currituck_37053
2016,37055,992521573,3000550239,Dare_37055
2016,37057,1432696232,37467777,Davidson_37057
2016,37059,682967799,7399100,Davie_37059
2016,37061,2110160393,14193280,Duplin_37061
2016,37063,741739587,29723581,Durham_37063
2016,37065,1309062990,3717083,Edgecombe_37065
2016,37067,1056112599,11821654,Forsyth_37067
2016,37069,1273631714,7304032,Franklin_37069
2016,37071,921966686,21053460,Gaston_37071
2016,37073,882181715,13292007,Gates_37073
2016,37075,756200800,25045983,Graham_37075
2016,37077,1377849157,14503651,Granville_37077
2016,37079,690851082,1217389,Greene_37079
2016,37081,1672533675,30735336,Guilford_37081
2016,37083,1874459064,16933522,Halifax_37083
2016,37085,1541077415,16400845,Harnett_37085
2016,37087,1433738456,2414518,Haywood_37087
2016,37089,966233193,5556427,Henderson_37089
2016,37091,914685904,18740844,Hertford_37091
2016,37093,1010379488,3981832,Hoke_37093
2016,37095,1585933592,2192961833,Hyde_37095
2016,37097,1487157305,61851441,Iredell_37097
2016,37099,1271376787,9779083,Jackson_37099
2016,37101,2049314207,11529964,Johnston_37101
2016,37103,1220844268,6024574,Jones_37103
2016,37105,660580380,10752322,Lee_37105
2016,37107,1033630023,5900300,Lenoir_37107
2016,37109,766277674,23376228,Lincoln_37109
2016,37111,1139475862,13977177,McDowell_37111
2016,37113,1335358123,10567195,Macon_37113
2016,37115,1164497710,4840762,Madison_37115
2016,37117,1182135018,746610,Martin_37117
2016,37119,1356116196,56318899,Mecklenburg_37119
2016,37121,573038008,1629508,Mitchell_37121
2016,37123,1273042690,25910561,Montgomery_37123
2016,37125,1806961889,20736340,Moore_37125
2016,37127,1399739714,6177826,Nash_37127
2016,37129,496985298,354006265,New_Hanover_37129
2016,37131,1390017259,36037775,Northampton_37131
2016,37133,1973721561,370718798,Onslow_37133
2016,37135,1029605065,8871754,Orange_37135
2016,37137,871556645,583050685,Pamlico_37137
2016,37139,587616450,161745166,Pasquotank_37139
2016,37141,2256645184,162905594,Pender_37141
2016,37143,640099676,211829497,Perquimans_37143
2016,37145,1016141549,31218720,Person_37145
2016,37147,1689619168,8248766,Pitt_37147
2016,37149,615841358,1964035,Polk_37149
2016,37151,2026174234,19822770,Randolph_37151
2016,37153,1227593689,15572168,Richmond_37153
2016,37155,2455335994,5105265,Robeson_37155
2016,37157,1464974378,18468477,Rockingham_37157
2016,37159,1324722117,32235596,Rowan_37159
2016,37161,1464352460,4681970,Rutherford_37161
2016,37163,2449357429,4923826,Sampson_37163
2016,37165,825964638,3821988,Scotland_37165
2016,37167,1023370455,25242751,Stanly_37167
2016,37169,1162923861,17595454,Stokes_37169
2016,37171,1382444499,10278972,Surry_37171
2016,37173,1367500179,32415630,Swain_37173
2016,37175,980254343,5135255,Transylvania_37175
2016,37177,1012110887,534568389,Tyrrell_37177
2016,37179,1636095292,20333224,Union_37179
2016,37181,653705786,42187365,Vance_37181
2016,37183,2162149712,58100780,Wake_37183
2016,37185,1111325893,39407120,Warren_37185
2016,37187,897456200,195282200,Washington_37187
2016,37189,809160508,2332416,Watauga_37189
2016,37191,1434618746,9874705,Wayne_37191
2016,37193,1954249751,6862434,Wilkes_37193
2016,37195,952010946,14334531,Wilson_37195
2016,37197,867487240,7241442,Yadkin_37197
2016,37199,809602987,1531168,Yancey_37199
2016,38001,2557960607,2833850,Adams_38001
2016,38003,3863105136,56593591,Barnes_38003
2016,38005,3596733571,131543434,Benson_38005
2016,38007,2975481418,11990921,Billings_38007
2016,38009,4321179405,74882085,Bottineau_38009
2016,38011,3009306345,13587978,Bowman_38011
2016,38013,2858265922,65700835,Burke_38013
2016,38015,4228524424,92333146,Burleigh_38015
2016,38017,4571152345,7732475,Cass_38017
2016,38019,3855846151,54931547,Cavalier_38019
2016,38021,2930494895,27610559,Dickey_38021
2016,38023,3265315050,86629398,Divide_38023
2016,38025,5201888622,190575737,Dunn_38025
2016,38027,1632134283,36114064,Eddy_38027
2016,38029,3912007902,115480697,Emmons_38029
2016,38031,1645810433,29450853,Foster_38031
2016,38033,2593894351,4147471,Golden_Valley_38033
2016,38035,3720196458,8098167,Grand_Forks_38035
2016,38037,4297180186,17563263,Grant_38037
2016,38039,1835826859,19759408,Griggs_38039
2016,38041,2932411625,4036912,Hettinger_38041
2016,38043,3499507645,211725374,Kidder_38043
2016,38045,2967978462,12813381,LaMoure_38045
2016,38047,2571370643,47715597,Logan_38047
2016,38049,4853564330,97373493,McHenry_38049
2016,38051,2524546491,51817666,McIntosh_38051
2016,38053,7149551270,260198906,McKenzie_38053
2016,38055,5466428288,563112256,McLean_38055
2016,38057,2701239107,180099487,Mercer_38057
2016,38059,4988993798,49687649,Morton_38059
2016,38061,4727469717,301107657,Mountrail_38061
2016,38063,2542784454,70037102,Nelson_38063
2016,38065,1871296131,22476243,Oliver_38065
2016,38067,2897404229,7014875,Pembina_38067
2016,38069,2638162562,165070765,Pierce_38069
2016,38071,3074171581,295185090,Ramsey_38071
2016,38073,2233494177,3581125,Ransom_38073
2016,38075,2271556744,40648334,Renville_38075
2016,38077,3718649862,25035912,Richland_38077
2016,38079,2338953788,93938154,Rolette_38079
2016,38081,2223531675,21728402,Sargent_38081
2016,38083,2518459187,86143151,Sheridan_38083
2016,38085,2833690971,88449900,Sioux_38085
2016,38087,3146544254,10977977,Slope_38087
2016,38089,3457000580,14109029,Stark_38089
2016,38091,1844613576,8424876,Steele_38091
2016,38093,5754255233,197312589,Stutsman_38093
2016,38095,2653616948,43800577,Towner_38095
2016,38097,2232438250,1462184,Traill_38097
2016,38099,3319505683,32184978,Walsh_38099
2016,38101,5214106034,110774753,Ward_38101
2016,38103,3291081473,50967325,Wells_38103
2016,38105,5381129895,182522303,Williams_38105
2016,39001,1512208937,6165939,Adams_39001
2016,39003,1042470095,11266164,Allen_39003
2016,39005,1095444135,9962880,Ashland_39005
2016,39007,1818008351,1724849868,Ashtabula_39007
2016,39009,1304383720,12463892,Athens_39009
2016,39011,1039599278,1345186,Auglaize_39011
2016,39013,1378212725,23682244,Belmont_39013
2016,39015,1269138601,8895019,Brown_39015
2016,39017,1209528851,7833380,Butler_39017
2016,39019,1022030958,11192655,Carroll_39019
2016,39021,1109623490,3639845,Champaign_39021
2016,39023,1029469371,13070242,Clark_39023
2016,39025,1170958174,19831175,Clermont_39025
2016,39027,1058487159,9351754,Clinton_39027
2016,39029,1377697739,7237745,Columbiana_39029
2016,39031,1460530890,9243185,Coshocton_39031
2016,39033,1040619676,2359515,Crawford_39033
2016,39035,1184014460,2041889938,Cuyahoga_39035
2016,39037,1549120893,4245786,Darke_39037
2016,39039,1065649893,7073999,Defiance_39039
2016,39041,1147867059,36610531,Delaware_39041
2016,39043,651628988,969654879,Erie_39043
2016,39045,1306415680,10752450,Fairfield_39045
2016,39047,1052470875,1693045,Fayette_39047
2016,39049,1378855894,29122804,Franklin_39049
2016,39051,1050089558,4621138,Fulton_39051
2016,39053,1208307869,12085303,Gallia_39053
2016,39055,1036429792,21045380,Geauga_39055
2016,39057,1071562447,6534702,Greene_39057
2016,39059,1352631187,15666075,Guernsey_39059
2016,39061,1051349243,17355289,Hamilton_39061
2016,39063,1376210233,5959837,Hancock_39063
2016,39065,1218342693,629922,Hardin_39065
2016,39067,1042034970,21847164,Harrison_39067
2016,39069,1077461474,9687645,Henry_39069
2016,39071,1432479994,12194983,Highland_39071
2016,39073,1091232272,5959003,Hocking_39073
2016,39075,1094356036,3745075,Holmes_39075
2016,39077,1272965337,8615925,Huron_39077
2016,39079,1088581966,3184785,Jackson_39079
2016,39081,1057248944,7120754,Jefferson_39081
2016,39083,1361054324,10718576,Knox_39083
2016,39085,593799763,1942309063,Lake_39085
2016,39087,1174224656,10110032,Lawrence_39087
2016,39089,1767343170,12918986,Licking_39089
2016,39091,1187336848,21598324,Logan_39091
2016,39093,1272000372,1119442372,Lorain_39093
2016,39095,882812509,660504435,Lucas_39095
2016,39097,1206646148,1919019,Madison_39097
2016,39099,1065799604,35434368,Mahoning_39099
2016,39101,1045726876,908577,Marion_39101
2016,39103,1091406446,4198457,Medina_39103
2016,39105,1113958479,7519824,Meigs_39105
2016,39107,1197738405,28425902,Mercer_39107
2016,39109,1053028422,7967436,Miami_39109
2016,39111,1180317768,4495382,Monroe_39111
2016,39113,1195426527,7203231,Montgomery_39113
2016,39115,1078543401,13869506,Morgan_39115
2016,39117,1051881046,2819351,Morrow_39117
2016,39119,1721328761,20656658,Muskingum_39119
2016,39121,1030845400,16985543,Noble_39121
2016,39123,660275593,855032692,Ottawa_39123
2016,39125,1078561239,6245392,Paulding_39125
2016,39127,1056682425,11653682,Perry_39127
2016,39129,1298053079,13912322,Pickaway_39129
2016,39131,1140324458,9567612,Pike_39131
2016,39133,1262374971,43121843,Portage_39133
2016,39135,1098738400,6065437,Preble_39135
2016,39137,1249724511,4603965,Putnam_39137
2016,39139,1282720855,12470884,Richland_39139
2016,39141,1784987272,9938174,Ross_39141
2016,39143,1057906596,23958604,Sandusky_39143
2016,39145,1580451539,15363856,Scioto_39145
2016,39147,1427146050,4582482,Seneca_39147
2016,39149,1055876814,7808224,Shelby_39149
2016,39151,1490089723,13610824,Stark_39151
2016,39153,1069244605,18896599,Summit_39153
2016,39155,1601379251,47321072,Trumbull_39155
2016,39157,1469659271,10390938,Tuscarawas_39157
2016,39159,1118207229,13286144,Union_39159
2016,39161,1059698927,3281853,Van_Wert_39161
2016,39163,1068008731,6781201,Vinton_39163
2016,39165,1039437341,15502922,Warren_39165
2016,39167,1636799191,20784924,Washington_39167
2016,39169,1437257217,4885102,Wayne_39169
2016,39171,1090296605,5507083,Williams_39171
2016,39173,1598508434,8545552,Wood_39173
2016,39175,1053773836,1783531,Wyandot_39175
2016,40001,1485305064,9254749,Adair_40001
2016,40003,2244107192,38546675,Alfalfa_40003
2016,40005,2526582870,37283827,Atoka_40005
2016,40007,4700042738,7347161,Beaver_40007
2016,40009,2335665265,5527154,Beckham_40009
2016,40011,2404605820,26851760,Blaine_40011
2016,40013,2342528102,102267145,Bryan_40013
2016,40015,3310745124,30820525,Caddo_40015
2016,40017,2322263470,23231531,Canadian_40017
2016,40019,2129427858,30013356,Carter_40019
2016,40021,1940958254,69624105,Cherokee_40021
2016,40023,1995215215,75666999,Choctaw_40023
2016,40025,4752113920,15923999,Cimarron_40025
2016,40027,1395516163,49921166,Cleveland_40027
2016,40029,1338200617,12079759,Coal_40029
2016,40031,2769447442,37331078,Comanche_40031
2016,40033,1638566730,24095321,Cotton_40033
2016,40035,1971897021,3697828,Craig_40035
2016,40037,2460877094,50957689,Creek_40037
2016,40039,2561032754,34321688,Custer_40039
2016,40041,1911820030,140253641,Delaware_40041
2016,40043,2588642248,22679881,Dewey_40043
2016,40045,3189606148,952235,Ellis_40045
2016,40047,2741478920,4075930,Garfield_40047
2016,40049,2077332603,30111858,Garvin_40049
2016,40051,2850272903,11403868,Grady_40051
2016,40053,2592245019,7021951,Grant_40053
2016,40055,1655842972,11157422,Greer_40055
2016,40057,1391326397,3800411,Harmon_40057
2016,40059,2691041230,5259447,Harper_40059
2016,40061,1493182633,126266425,Haskell_40061
2016,40063,2084026137,26504863,Hughes_40063
2016,40065,2078855933,4114419,Jackson_40065
2016,40067,1965365168,39497494,Jefferson_40067
2016,40069,1665212031,39633300,Johnston_40069
2016,40071,2382077972,65369682,Kay_40071
2016,40073,2326224063,20348781,Kingfisher_40073
2016,40075,2629209766,40296743,Kiowa_40075
2016,40077,1870180320,18213565,Latimer_40077
2016,40079,4116222830,50024113,Le_Flore_40079
2016,40081,2466490648,34606636,Lincoln_40081
2016,40083,1926521245,12926653,Logan_40083
2016,40085,1331240794,47492824,Love_40085
2016,40087,1478114523,24734523,McClain_40087
2016,40089,4793135130,133993589,McCurtain_40089
2016,40091,1601897950,242913899,McIntosh_40091
2016,40093,2473407963,7651201,Major_40093
2016,40095,961562655,144194108,Marshall_40095
2016,40097,1697432142,72855332,Mayes_40097
2016,40099,1078624676,22365113,Murray_40099
2016,40101,2099053124,75966890,Muskogee_40101
2016,40103,1895593648,27552185,Noble_40103
2016,40105,1465358448,38869450,Nowata_40105
2016,40107,1602086607,26680140,Okfuskee_40107
2016,40109,1835846192,24730011,Oklahoma_40109
2016,40111,1806123422,12915763,Okmulgee_40111
2016,40113,5818542164,148734982,Osage_40113
2016,40115,1219467500,35708902,Ottawa_40115
2016,40117,1471527632,68888617,Pawnee_40117
2016,40119,1773393744,31771425,Payne_40119
2016,40121,3381152829,187399167,Pittsburg_40121
2016,40123,1865885741,12421415,Pontotoc_40123
2016,40125,2040060549,14842439,Pottawatomie_40125
2016,40127,3615205224,69981947,Pushmataha_40127
2016,40129,2955528252,13695174,Roger_Mills_40129
2016,40131,1749945932,92823523,Rogers_40131
2016,40133,1639040855,19778906,Seminole_40133
2016,40135,1743779422,105832791,Sequoyah_40135
2016,40137,2253930695,54690951,Stephens_40137
2016,40139,5286926132,19215617,Texas_40139
2016,40141,2256226760,20894360,Tillman_40141
2016,40143,1477021848,43361072,Tulsa_40143
2016,40145,1454425174,75403442,Wagoner_40145
2016,40147,1076019753,22829398,Washington_40147
2016,40149,2598189859,14579002,Washita_40149
2016,40151,3331900449,9091699,Woods_40151
2016,40153,3217798450,9693376,Woodward_40153
2016,41001,7945996927,51832632,Baker_41001
2016,41003,1748712528,7740249,Benton_41003
2016,41005,4845049032,31834351,Clackamas_41005
2016,41007,2145196270,661305228,Clatsop_41007
2016,41009,1704178259,80260317,Columbia_41009
2016,41011,4133580446,544862331,Coos_41011
2016,41013,7715294911,21091929,Crook_41013
2016,41015,4217640656,934462436,Curry_41015
2016,41017,7815567168,94755758,Deschutes_41017
2016,41019,13042299244,252000831,Douglas_41019
2016,41021,3120213949,46914718,Gilliam_41021
2016,41023,11726927791,1893807,Grant_41023
2016,41025,26248071434,241568256,Harney_41025
2016,41027,1352203447,29040461,Hood_River_41027
2016,41029,7208499990,46860048,Jackson_41029
2016,41031,4615975256,26213922,Jefferson_41031
2016,41033,4244087602,5629247,Josephine_41033
2016,41035,15391613774,503712593,Klamath_41035
2016,41037,21078875989,568514572,Lake_41037
2016,41039,11799215321,437134106,Lane_41039
2016,41041,2539217125,554661512,Lincoln_41041
2016,41043,5923493230,50497756,Linn_41043
2016,41045,25608869178,109173277,Malheur_41045
2016,41047,3057605346,26573439,Marion_41047
2016,41049,5259049905,44372295,Morrow_41049
2016,41051,1116597727,88213123,Multnomah_41051
2016,41053,1918983308,8153114,Polk_41053
2016,41055,2133151552,19617470,Sherman_41055
2016,41057,2855122943,595798838,Tillamook_41057
2016,41059,8327941916,41647897,Umatilla_41059
2016,41061,5275597063,4989941,Union_41061
2016,41063,8147836571,14191615,Wallowa_41063
2016,41065,6167121090,35716361,Wasco_41065
2016,41067,1875835193,6138641,Washington_41067
2016,41069,4444476926,1241033,Wheeler_41069
2016,41071,1854169175,6491586,Yamhill_41071
2016,42001,1343394713,7889265,Adams_42001
2016,42003,1890889706,37411488,Allegheny_42003
2016,42005,1691718475,27625399,Armstrong_42005
2016,42007,1125901161,24165972,Beaver_42007
2016,42009,2621836594,11935888,Bedford_42009
2016,42011,2218040262,24252061,Berks_42011
2016,42013,1361815247,3285511,Blair_42013
2016,42015,2971750814,35275587,Bradford_42015
2016,42017,1565408723,45201371,Bucks_42017
2016,42019,2042451310,15948098,Butler_42019
2016,42021,1782823119,13677295,Cambria_42021
2016,42023,1026229553,5664041,Cameron_42023
2016,42025,987977576,15349904,Carbon_42025
2016,42027,2874542864,8187277,Centre_42027
2016,42029,1943822409,22586048,Chester_42029
2016,42031,1556152465,23335885,Clarion_42031
2016,42033,2964701490,23932649,Clearfield_42033
2016,42035,2299868230,23178794,Clinton_42035
2016,42037,1251240776,18266225,Columbia_42037
2016,42039,2621846809,65303124,Crawford_42039
2016,42041,1412834155,12521844,Cumberland_42041
2016,42043,1359893288,85780784,Dauphin_42043
2016,42045,476226983,17433573,Delaware_42045
2016,42047,2142856032,12818644,Elk_42047
2016,42049,2069952475,1965847815,Erie_42049
2016,42051,2046968026,20644021,Fayette_42051
2016,42053,1106623936,8356610,Forest_42053
2016,42055,2000052118,1544300,Franklin_42055
2016,42057,1133252798,1305486,Fulton_42057
2016,42059,1491700969,5253864,Greene_42059
2016,42061,2265337403,37851955,Huntingdon_42061
2016,42063,2142009116,18802621,Indiana_42063
2016,42065,1689784203,11321806,Jefferson_42065
2016,42067,1013592887,5606074,Juniata_42067
2016,42069,1188217624,15896171,Lackawanna_42069
2016,42071,2444606396,103423673,Lancaster_42071
2016,42073,927644463,11783868,Lawrence_42073
2016,42075,937138344,1727921,Lebanon_42075
2016,42077,894010231,7898582,Lehigh_42077
2016,42079,2305974195,41240055,Luzerne_42079
2016,42081,3182060988,39457017,Lycoming_42081
2016,42083,2536105992,13010718,McKean_42083
2016,42085,1741978098,25963051,Mercer_42085
2016,42087,1064602238,9507398,Mifflin_42087
2016,42089,1575385119,22867226,Monroe_42089
2016,42091,1250992095,10845894,Montgomery_42091
2016,42093,337326240,5407948,Montour_42093
2016,42095,957324109,19452871,Northampton_42095
2016,42097,1186219234,50515011,Northumberland_42097
2016,42099,1428244405,10589698,Perry_42099
2016,42101,347519465,22089787,Philadelphia_42101
2016,42103,1411441331,56692145,Pike_42103
2016,42105,2800612691,559779,Potter_42105
2016,42107,2016645897,10834897,Schuylkill_42107
2016,42109,851526093,7157948,Snyder_42109
2016,42111,2782597159,17002839,Somerset_42111
2016,42113,1165338399,6617028,Sullivan_42113
2016,42115,2132879370,22356562,Susquehanna_42115
2016,42117,2936469318,8257078,Tioga_42117
2016,42119,818399144,4639329,Union_42119
2016,42121,1746388722,22148538,Venango_42121
2016,42123,2289914221,37352304,Warren_42123
2016,42125,2219590653,10147672,Washington_42125
2016,42127,1879307107,64774622,Wayne_42127
2016,42129,2661370994,22050457,Westmoreland_42129
2016,42131,1029016039,20034376,Wyoming_42131
2016,42133,2341883204,16941833,York_42133
2016,44001,62587619,53352112,Bristol_44001
2016,44003,436515567,50720026,Kent_44003
2016,44005,265313258,546982296,Newport_44005
2016,44007,1060698086,67732522,Providence_44007
2016,44009,852784195,604764680,Washington_44009
2016,45001,1270343695,53120004,Abbeville_45001
2016,45003,2774109818,24619610,Aiken_45003
2016,45005,1056948589,11208070,Allendale_45005
2016,45007,1853025914,108726641,Anderson_45007
2016,45009,1018815536,5685860,Bamberg_45009
2016,45011,1420294942,23008120,Barnwell_45011
2016,45013,1492521322,899063816,Beaufort_45013
2016,45015,2846215444,337537176,Berkeley_45015
2016,45017,987179166,29350862,Calhoun_45017
2016,45019,2376182162,1141000425,Charleston_45019
2016,45021,1017058336,11701051,Cherokee_45021
2016,45023,1503893313,14261786,Chester_45023
2016,45025,2069534791,17248205,Chesterfield_45025
2016,45027,1571964063,229790157,Clarendon_45027
2016,45029,2736299921,198896760,Colleton_45029
2016,45031,1453370733,14647308,Darlington_45031
2016,45033,1048523624,4545513,Dillon_45033
2016,45035,1484717404,6618223,Dorchester_45035
2016,45037,1296025456,16321055,Edgefield_45037
2016,45039,1777449360,61135064,Fairfield_45039
2016,45041,2071894715,9743913,Florence_45041
2016,45043,2107183538,572535186,Georgetown_45043
2016,45045,2033561297,25132347,Greenville_45045
2016,45047,1177746763,21226294,Greenwood_45047
2016,45049,1450121734,7276755,Hampton_45049
2016,45051,2936847555,313594247,Horry_45051
2016,45053,1697265276,114074607,Jasper_45053
2016,45055,1881777522,35709176,Kershaw_45055
2016,45057,1422314508,15444741,Lancaster_45057
2016,45059,1848789807,25942578,Laurens_45059
2016,45061,1062372381,2715077,Lee_45061
2016,45063,1810553175,151957605,Lexington_45063
2016,45065,930141784,89983085,McCormick_45065
2016,45067,1267162023,12643194,Marion_45067
2016,45069,1242378725,14480156,Marlboro_45069
2016,45071,1631805482,44657974,Newberry_45071
2016,45073,1622113936,122274812,Oconee_45073
2016,45075,2864676304,56530748,Orangeburg_45075
2016,45077,1285536069,40610296,Pickens_45077
2016,45079,1961023568,37825224,Richland_45079
2016,45081,1172690623,23419265,Saluda_45081
2016,45083,2092597504,29211230,Spartanburg_45083
2016,45085,1722537605,44054049,Sumter_45085
2016,45087,1331696479,4805061,Union_45087
2016,45089,2419464742,7469568,Williamsburg_45089
2016,45091,1762994167,39140861,York_45091
2016,46003,1834813753,11201379,Aurora_46003
2016,46005,3260033444,15817538,Beadle_46005
2016,46007,3068383088,15010866,Bennett_46007
2016,46009,1459978989,46518944,Bon_Homme_46009
2016,46011,2051807236,32967600,Brookings_46011
2016,46013,4436728246,46414522,Brown_46013
2016,46015,2116642546,75721265,Brule_46015
2016,46017,1220892945,42362357,Buffalo_46017
2016,46019,5827518048,42730886,Butte_46019
2016,46021,1900214169,96243721,Campbell_46021
2016,46023,2842480887,136616766,Charles_Mix_46023
2016,46025,2480181925,25627353,Clark_46025
2016,46027,1067562649,13071014,Clay_46027
2016,46029,1782118025,75327848,Codington_46029
2016,46031,6396478549,155287213,Corson_46031
2016,46033,4032614487,5482590,Custer_46033
2016,46035,1127942825,3675453,Davison_46035
2016,46037,2662165811,163751128,Day_46037
2016,46039,1612750054,36071554,Deuel_46039
2016,46041,5963430695,369819592,Dewey_46041
2016,46043,1118359040,4832944,Douglas_46043
2016,46045,2916221284,65024829,Edmunds_46045
2016,46047,4506085742,24080933,Fall_River_46047
2016,46049,2542574624,62678931,Faulk_46049
2016,46051,1764949265,15753610,Grant_46051
2016,46053,2628707427,99900775,Gregory_46053
2016,46055,4689280306,42449688,Haakon_46055
2016,46057,1313731177,79864239,Hamlin_46057
2016,46059,3720897237,9241423,Hand_46059
2016,46061,1125387593,2248724,Hanson_46061
2016,46063,6919334580,16956320,Harding_46063
2016,46065,1920594000,153254264,Hughes_46065
2016,46067,2105411239,3928766,Hutchinson_46067
2016,46069,2228778417,14541547,Hyde_46069
2016,46071,4827513893,19097106,Jackson_46071
2016,46073,1362808084,16668604,Jerauld_46073
2016,46075,2511453379,3147180,Jones_46075
2016,46077,2155483523,81655092,Kingsbury_46077
2016,46079,1458881288,30781779,Lake_46079
2016,46081,2072081400,713642,Lawrence_46081
2016,46083,1495182378,1179308,Lincoln_46083
2016,46085,4253153646,167659051,Lyman_46085
2016,46087,1487182082,6898508,McCook_46087
2016,46089,2943892856,38569612,McPherson_46089
2016,46091,2170630077,124680563,Marshall_46091
2016,46093,8989705454,30713795,Meade_46093
2016,46095,3385868883,9219640,Mellette_46095
2016,46097,1476889389,4382648,Miner_46097
2016,46099,2090540344,17349847,Minnehaha_46099
2016,46101,1345200317,3679400,Moody_46101
2016,46102,5422847813,7126221,Oglala_Lakota_46102
2016,46103,7191326571,19944969,Pennington_46103
2016,46105,7434503516,50539648,Perkins_46105
2016,46107,2230366853,97171992,Potter_46107
2016,46109,2851702828,89947545,Roberts_46109
2016,46111,1474586445,2938339,Sanborn_46111
2016,46115,3894133600,16076446,Spink_46115
2016,46117,3741060714,188383669,Stanley_46117
2016,46119,2607654518,164384696,Sully_46119
2016,46121,3596269877,5854544,Todd_46121
2016,46123,4176233699,13272785,Tripp_46123
2016,46125,1598174250,1650289,Turner_46125
2016,46127,1193294714,16562654,Union_46127
2016,46129,1835347958,93215017,Walworth_46129
2016,46135,1349811536,28629259,Yankton_46135
2016,46137,5079575455,24212303,Ziebach_46137
2016,47001,873292844,19724754,Anderson_47001
2016,47003,1226719728,2980817,Bedford_47003
2016,47005,1021248374,108583506,Benton_47005
2016,47007,1052635798,838360,Bledsoe_47007
2016,47009,1447307020,20307851,Blount_47009
2016,47011,851489150,6959141,Bradley_47011
2016,47013,1243615772,46494677,Campbell_47013
2016,47015,687992438,156144,Cannon_47015
2016,47017,1547925982,6308712,Carroll_47017
2016,47019,883688209,16654827,Carter_47019
2016,47021,783308254,11964173,Cheatham_47021
2016,47023,740052033,575590,Chester_47023
2016,47025,1125581221,18090601,Claiborne_47025
2016,47027,612626307,59071215,Clay_47027
2016,47029,1125399312,22117950,Cocke_47029
2016,47031,1111007254,14482605,Coffee_47031
2016,47033,687731416,529234,Crockett_47033
2016,47035,1763849862,9823729,Cumberland_47035
2016,47037,1304953365,56649279,Davidson_47037
2016,47039,864665743,28577041,Decatur_47039
2016,47041,788283759,63786567,DeKalb_47041
2016,47043,1268824248,3689043,Dickson_47043
2016,47045,1326939562,36775687,Dyer_47045
2016,47047,1825375542,3774866,Fayette_47047
2016,47049,1291397312,829331,Fentress_47049
2016,47051,1436108600,55079682,Franklin_47051
2016,47053,1561106430,2341447,Gibson_47053
2016,47055,1582294988,642572,Giles_47055
2016,47057,726729365,56637201,Grainger_47057
2016,47059,1611409748,5099752,Greene_47059
2016,47061,933549061,1752165,Grundy_47061
2016,47063,417437888,37890940,Hamblen_47063
2016,47065,1404935852,86587760,Hamilton_47065
2016,47067,575820508,2984310,Hancock_47067
2016,47069,1729454854,6823705,Hardeman_47069
2016,47071,1495279386,49111071,Hardin_47071
2016,47073,1261444603,32543978,Hawkins_47073
2016,47075,1380741545,2472509,Haywood_47075
2016,47077,1346816702,15219341,Henderson_47077
2016,47079,1455159734,81742881,Henry_47079
2016,47081,1586324704,373710,Hickman_47081
2016,47083,518749022,17312576,Houston_47083
2016,47085,1374668749,67184106,Humphreys_47085
2016,47087,799368933,28196501,Jackson_47087
2016,47089,711873312,102176881,Jefferson_47089
2016,47091,772960232,11007740,Johnson_47091
2016,47093,1316269093,45712672,Knox_47093
2016,47095,429381245,72799687,Lake_47095
2016,47097,1222389178,92231168,Lauderdale_47097
2016,47099,1598356132,2228677,Lawrence_47099
2016,47101,730608072,1031592,Lewis_47101
2016,47103,1477188735,971039,Lincoln_47103
2016,47105,593760992,46923925,Loudon_47105
2016,47107,1114009036,5340572,McMinn_47107
2016,47109,1457754835,1994987,McNairy_47109
2016,47111,795498357,246690,Macon_47111
2016,47113,1442901132,3930429,Madison_47113
2016,47115,1290244621,36484742,Marion_47115
2016,47117,972442312,1801922,Marshall_47117
2016,47119,1588021145,6319196,Maury_47119
2016,47121,505410612,55964031,Meigs_47121
2016,47123,1646324247,43852639,Monroe_47123
2016,47125,1396434035,12076781,Montgomery_47125
2016,47127,334684869,3093435,Moore_47127
2016,47129,1352439653,823017,Morgan_47129
2016,47131,1411163263,27434034,Obion_47131
2016,47133,1122721545,3492728,Overton_47133
2016,47135,1074197591,21034746,Perry_47135
2016,47137,422113138,29822859,Pickett_47137
2016,47139,1125699133,19830460,Polk_47139
2016,47141,1038860606,3777709,Putnam_47141
2016,47143,816823241,54463143,Rhea_47143
2016,47145,934284686,88700776,Roane_47145
2016,47147,1233581151,451691,Robertson_47147
2016,47149,1604151408,12142906,Rutherford_47149
2016,47151,1378656638,2414254,Scott_47151
2016,47153,688550867,498314,Sequatchie_47153
2016,47155,1534562013,13491050,Sevier_47155
2016,47157,1977687718,55517852,Shelby_47157
2016,47159,814016768,28694080,Smith_47159
2016,47161,1189647479,87249819,Stewart_47161
